ID,Age at admission,Gender,Governorates,Country,Previous School,Scholarship,SAT,EEE,GPA,Performance,Attempted hours,Earned hours
200500805,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1060.0,451.0,78.8,Pass,6,3
200500777,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1110.0,0.0,84.0,Pass,15,15
200500731,18,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1130.0,0.0,71.0,Pass,15,15
200500150,18,M,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1100.0,570.0,66.0,Fail,15,12
200501235,18,M,Beirut,Lebanon,"Rafic Hariri High School,Sidon",Yes,1030.0,0.0,78.75,Pass,12,12
200501234,19,F,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,1120.0,0.0,83.6,Pass,15,15
200501285,18,F,South Lebanon,Lebanon,"Rafic Hariri High School,Sidon",Yes,1270.0,0.0,89.4,Pass,15,15
200501282,18,F,Beirut,Lebanon,"Rafic Hariri High School,Sidon",Yes,1150.0,0.0,82.8,Pass,15,15
200501703,18,M,Mount Lebanon,Lebanon,Coll. des Freres Mont la Salle,Yes,970.0,0.0,80.5,Pass,12,12
200501702,18,F,Mount Lebanon,Lebanon,Col. St.Famille Francaise-Juni,Yes,1200.0,0.0,67.6,Fail,15,12
200502467,18,M,Mount Lebanon,Lebanon,"Leb Evan Sch for B&G,Louaizeh",Yes,1030.0,0.0,78.6,Pass,15,15
200502297,18,M,Mount Lebanon,Lebanon,Brummana H Sc,Yes,1130.0,0.0,66.2,Fail,15,12
200502826,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1140.0,514.0,73.25,Pass,15,0
200502834,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1040.0,479.0,86.25,Pass,12,12
200502839,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1090.0,528.0,75.8,Pass,15,15
200502843,18,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1150.0,578.0,69.0,Fail,15,12
200502852,19,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,940.0,488.0,60.2,Fail,15,6
200502802,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,950.0,0.0,77.75,Pass,12,12
200502798,18,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1150.0,529.0,43.33,Fail,12,0
200502786,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,990.0,469.0,75.47,Pass,6,6
200502785,19,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1100.0,439.0,76.36,Pass,6,6
200503044,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1360.0,0.0,89.6,Pass,15,15
200503050,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1060.0,500.0,77.75,Pass,12,12
200503018,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1000.0,534.0,69.6,Fail,15,12
200503058,19,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1090.0,0.0,86.0,Pass,15,15
200503065,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,970.0,438.0,77.75,Pass,6,6
200503039,18,M,Mount Lebanon,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1190.0,0.0,83.63,Pass,16,16
200502529,19,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1040.0,552.0,55.0,Fail,12,6
200502454,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,980.0,508.0,87.25,Pass,15,12
200502443,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1020.0,0.0,80.8,Pass,15,15
200502453,18,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1220.0,0.0,84.4,Pass,15,15
200502452,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1080.0,0.0,77.0,Pass,15,15
200502494,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,60.0,Fail,15,9
200502450,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1050.0,0.0,77.8,Pass,15,15
200502962,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1060.0,628.0,74.2,Pass,15,15
200503091,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1230.0,0.0,80.8,Pass,15,15
200501756,18,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1040.0,572.0,47.2,Fail,15,3
200501441,17,M,Mount Lebanon,Lebanon,Cedars High School,Yes,890.0,0.0,74.75,Pass,12,12
200501323,18,F,Beirut,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1090.0,486.0,86.41,Pass,6,6
200501203,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1060.0,525.0,79.67,Pass,12,9
200502620,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1070.0,0.0,76.8,Pass,15,15
200501243,18,M,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,1040.0,0.0,75.8,Pass,15,15
200501005,19,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1170.0,0.0,82.0,Pass,15,15
200501358,18,F,Beirut,Lebanon,"St.Anthony,Hammana",Yes,1050.0,0.0,85.0,Pass,15,15
200501528,18,F,Beirut,Lebanon,Ecole Des Peres Antonins,Yes,1080.0,459.0,80.88,Pass,3,3
200501011,17,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1080.0,0.0,88.25,Pass,12,12
200502643,18,M,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1140.0,0.0,81.5,Pass,12,12
200502989,18,M,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,1080.0,537.0,82.6,Pass,15,15
200501773,18,M,Mount Lebanon,Lebanon,Najib Beik Salha Off.Sch.,Yes,990.0,513.0,74.0,Pass,12,9
200501984,19,F,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,930.0,449.0,70.6,Pass,6,6
200501896,18,M,Beirut,Lebanon,"College St.Georges,Haret Hreik",Yes,1100.0,597.0,74.2,Pass,15,15
200501813,18,M,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1140.0,0.0,75.0,Pass,0,0
200502646,18,F,Mount Lebanon,Lebanon,The Int'l School of Choueifat ,Yes,1140.0,0.0,80.8,Pass,15,15
200502416,18,F,North Lebanon,Lebanon,"Int'l Sch. of Choueifat,Koura",Yes,1150.0,0.0,84.0,Pass,12,12
200503126,19,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1130.0,525.0,85.0,Pass,12,12
200500674,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1050.0,594.0,81.6,Pass,15,15
200503171,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1170.0,518.0,84.2,Pass,15,15
200501316,18,F,Beirut,Lebanon,"St.Francois Cappucins, Beirut",Yes,970.0,500.0,83.0,Pass,12,9
200503070,18,F,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1120.0,0.0,79.2,Pass,15,15
200500980,18,F,Beirut,Lebanon,"Ecol.Active Bilingue,France",Yes,1030.0,0.0,78.0,Pass,15,15
200502512,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,980.0,0.0,77.0,Pass,15,15
200502511,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1220.0,0.0,83.2,Pass,15,15
200501219,18,F,Beirut,Lebanon,Beirut Modern School,Yes,1050.0,630.0,87.4,Pass,15,15
200503098,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1110.0,546.0,71.25,Pass,3,3
200503099,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1110.0,544.0,80.0,Pass,15,15
200502087,20,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,990.0,423.0,76.75,Pass,3,3
200503102,18,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1020.0,476.0,76.75,Pass,6,6
200500734,19,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1040.0,0.0,75.8,Pass,15,15
200503106,19,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1200.0,0.0,67.0,Fail,15,12
200500763,18,F,Beirut,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1020.0,512.0,78.5,Pass,12,12
200501537,19,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1020.0,507.0,81.25,Pass,12,12
200501173,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1070.0,0.0,81.5,Pass,12,12
200503137,18,F,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1050.0,516.0,75.25,Pass,12,12
200503139,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1170.0,0.0,76.2,Pass,15,15
200502491,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,87.0,Pass,12,12
200502753,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1150.0,0.0,88.4,Pass,15,15
200502922,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1050.0,0.0,84.2,Pass,15,15
200502919,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1160.0,0.0,83.8,Pass,15,15
200500765,18,F,Beirut,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,960.0,581.0,81.2,Pass,15,15
200501007,18,M,Mount Lebanon,Lebanon,"St.Mary Orthodox Col,Beirut",Yes,1070.0,558.0,83.4,Pass,15,15
200501071,19,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1030.0,0.0,78.4,Pass,15,15
200500998,18,F,Beirut,Lebanon,"Le Lycee National, Bakaata",Yes,980.0,511.0,75.4,Pass,15,15
200501660,19,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1000.0,0.0,79.5,Pass,12,12
200501422,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1100.0,548.0,76.4,Pass,15,15
200501671,18,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1150.0,0.0,78.2,Pass,3,3
200502910,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1150.0,0.0,82.6,Pass,15,15
200502771,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1110.0,0.0,71.0,Pass,15,15
200500956,18,F,Beirut,Lebanon,College Patriarcal,Yes,1060.0,0.0,89.0,Pass,12,12
200501999,20,M,Mount Lebanon,Lebanon,"College Elysee, Hazmieh",Yes,1050.0,478.0,74.5,Pass,6,3
200502774,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1010.0,0.0,82.6,Pass,15,15
200502717,19,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1110.0,0.0,72.0,Pass,15,15
200502768,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1110.0,0.0,87.0,Pass,15,15
200501368,19,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1110.0,0.0,68.4,Fail,15,15
200502764,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1100.0,0.0,77.2,Pass,15,12
200500740,19,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1210.0,0.0,85.4,Pass,15,15
200500759,18,M,Mount Lebanon,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1020.0,525.0,78.0,Pass,12,12
200500231,18,M,Beirut,Lebanon,"Carmel St.Joseph, Meshref",Yes,1210.0,0.0,85.0,Pass,15,15
200501197,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1020.0,529.0,85.0,Pass,12,9
200500862,18,M,North Lebanon,Lebanon,"Int'l Sch,Koura",Yes,1090.0,0.0,75.8,Pass,15,15
200500707,18,M,Mount Lebanon,Lebanon,"Col.Melkart,Hazmieh",Yes,1070.0,574.0,82.8,Pass,15,15
200503094,18,M,Mount Lebanon,Lebanon,"Zahrat Al-Ihsan,Ashrafieh",Yes,1120.0,0.0,78.2,Pass,15,12
200501746,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1150.0,549.0,65.4,Fail,3,3
200503235,19,F,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1090.0,0.0,82.8,Pass,15,15
200503239,18,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1040.0,0.0,83.0,Pass,15,15
200503240,18,M,Beirut,Lebanon,American Comm. Sc /Beirut,Yes,1100.0,0.0,86.6,Pass,15,15
200502979,18,F,Mount Lebanon,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1080.0,0.0,89.4,Pass,15,15
200500714,19,M,Mount Lebanon,Lebanon,"College MARISTE Champville ,Di",Yes,1190.0,0.0,79.6,Pass,15,12
200502607,19,F,Beirut,Lebanon,"Al-Omam Int'l School, Jeddah",Yes,950.0,528.0,56.25,Fail,12,3
200500670,18,M,Mount Lebanon,Lebanon,College Notre Dame de Nazareth,Yes,1030.0,0.0,80.25,Pass,12,12
200502064,20,M,Beirut,Lebanon,Coll. des Freres Mont la Salle,Yes,1010.0,503.0,62.5,Fail,12,9
200500873,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1040.0,0.0,84.4,Pass,15,15
200500351,18,F,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,980.0,0.0,78.5,Pass,12,12
200501239,19,M,Mount Lebanon,Lebanon,"Col.Des Srs.Du Rosaire,Montaza",Yes,970.0,402.0,75.0,Pass,0,0
200500982,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1130.0,0.0,74.6,Pass,15,15
200500760,18,F,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1070.0,526.0,77.75,Pass,12,12
200501596,18,F,Mount Lebanon,Lebanon,"St.Famille,Fanar",Yes,1120.0,484.0,77.0,Pass,6,6
200501054,18,M,Beirut,Lebanon,"Hariri High School II, Beirut",Yes,1160.0,0.0,86.8,Pass,15,15
200500750,18,M,Beirut,Lebanon,"Nat.Prot.Col,Kfarshima",Yes,1110.0,575.0,82.2,Pass,15,15
200500953,18,M,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1040.0,512.0,48.0,Fail,12,3
200501744,18,M,Beirut,Lebanon,"College St. Joseph,Antoura",Yes,1080.0,519.0,77.2,Pass,15,15
200501247,18,M,Mount Lebanon,Lebanon,Official Sec.Sch. Bikfaya,Yes,1040.0,423.0,78.0,Pass,3,3
200502600,19,F,Beirut,Lebanon,Hripsirmiantz College,Yes,1060.0,0.0,86.0,Pass,15,15
200501948,19,M,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,1090.0,529.0,69.25,Fail,12,12
200501393,18,F,Mount Lebanon,Lebanon,"Col.Prot.Francais, Beirut",Yes,1000.0,460.0,78.25,Pass,6,6
200500995,17,F,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,930.0,373.0,76.0,Pass,6,6
200503097,18,M,Beirut,Lebanon,"Mustapha H.Sch,Haret H.",Yes,950.0,501.0,83.25,Pass,12,12
200503446,18,M,Mount Lebanon,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1040.0,507.0,80.8,Pass,9,9
200503892,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1170.0,0.0,79.4,Pass,15,15
200503923,20,M,Mount Lebanon,Lebanon,"Lebanese Brothers School, Hada",Yes,1060.0,0.0,64.0,Fail,9,6
200504579,17,M,Mount Lebanon,Lebanon,"St.Anthony,Hammana",Yes,1060.0,0.0,70.25,Pass,12,6
200504615,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1080.0,525.0,81.75,Pass,12,12
200403684,19,M,Mount Lebanon,Lebanon,Hripsirmiantz College,Yes,1120.0,0.0,61.94,Fail,16,9
200504606,20,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1230.0,0.0,49.5,Fail,15,15
200402766,20,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1030.0,580.0,85.2,Pass,15,15
200503481,27,M,Beirut,Lebanon,College Patriarcal,No,960.0,404.0,73.5,Pass,6,6
200500013,20,M,Mount Lebanon,Lebanon,Beirut Comm.Sch/Hadath,Yes,910.0,476.0,84.21,Pass,6,6
200500555,18,M,North Lebanon,Lebanon,Lycee F. L. A. De Lamartine,Yes,1070.0,0.0,70.5,Pass,12,9
200500568,18,M,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1190.0,0.0,82.8,Pass,15,15
200500500,18,F,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,970.0,501.0,72.5,Pass,12,12
200500463,19,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1010.0,466.0,75.0,Pass,6,6
200500316,16,M,Mount Lebanon,Lebanon,"Al Shola Pvt School, Shahba",Yes,1090.0,0.0,95.0,Pass,12,9
200500496,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1100.0,466.0,76.4,Pass,6,6
200502826,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1140.0,514.0,73.25,Pass,15,0
200502852,19,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,940.0,488.0,60.2,Fail,15,6
200502785,19,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1100.0,439.0,76.36,Pass,6,6
200503018,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1000.0,534.0,69.6,Fail,15,12
200503065,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,970.0,438.0,77.75,Pass,6,6
200502529,19,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1040.0,552.0,55.0,Fail,12,6
200502494,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,60.0,Fail,15,9
200501756,19,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1040.0,572.0,47.2,Fail,15,3
200502620,18,F,Beirut,Lebanon,The Int'l School of Choueifat ,Yes,1070.0,0.0,76.8,Pass,15,15
200501005,19,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1170.0,0.0,82.0,Pass,15,15
200501528,18,F,Beirut,Lebanon,Ecole Des Peres Antonins,Yes,1080.0,459.0,80.88,Pass,3,3
200501984,19,F,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,930.0,449.0,70.6,Pass,6,6
200503171,18,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1170.0,518.0,84.2,Pass,15,15
200503098,19,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1110.0,546.0,71.25,Pass,3,3
200503102,19,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1020.0,476.0,76.75,Pass,6,6
200501537,20,M,Beirut,Lebanon,"College Louise Wegmann, Beirut",Yes,1020.0,507.0,81.25,Pass,12,12
200502717,19,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1110.0,0.0,72.0,Pass,15,15
200502607,19,F,Beirut,Lebanon,"Al-Omam Int'l School, Jeddah",Yes,950.0,528.0,56.25,Fail,12,3
200501247,19,M,Mount Lebanon,Lebanon,Official Sec.Sch. Bikfaya,Yes,1040.0,423.0,78.0,Pass,3,3
200501948,19,M,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,1090.0,529.0,69.25,Fail,12,12
200500995,17,F,Beirut,Lebanon,"Lycee Fr. Int. Elite, Beyrouth",Yes,930.0,373.0,76.0,Pass,6,6
200503792,18,M,South Lebanon,Lebanon,"Ecole Elissa, Ksaybe",Yes,880.0,437.0,65.6,Fail,6,6
200503892,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1170.0,0.0,79.4,Pass,15,15
200503923,20,M,Mount Lebanon,Lebanon,"Lebanese Brothers School, Hada",Yes,1060.0,0.0,64.0,Fail,9,6
200504615,18,M,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1080.0,525.0,81.75,Pass,12,12
200504606,20,M,Mount Lebanon,Lebanon,"College Louise Wegmann, Beirut",Yes,1230.0,0.0,49.5,Fail,15,15
200503492,20,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1180.0,0.0,76.4,Pass,1,1
200501778,19,F,North Lebanon,Lebanon,Adma Intl Sc,No,860.0,0.0,66.5,Fail,15,12
200403073,20,M,Mount Lebanon,Lebanon,"Sagesse St.Jean Brazila,Baabda",Yes,980.0,452.0,61.4,Fail,6,3
200503481,27,M,Beirut,Lebanon,College Patriarcal,No,960.0,404.0,73.5,Pass,6,6
200403825,19,F,Nabatieh,Lebanon,"Nat.Evangl.Sch,Nabatiyeh",Yes,1000.0,520.0,69.54,Fail,12,3
200602024,19,M,Mount Lebanon,Lebanon,Beirut Evang.Sch.for girls&boy,Yes,1190.0,0.0,83.0,Pass,15,15
200501702,18,F,Mount Lebanon,Lebanon,Col. St.Famille Francaise-Juni,Yes,1200.0,0.0,67.6,Fail,15,12
200502826,18,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1140.0,514.0,73.25,Pass,15,0
200502852,19,F,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,940.0,488.0,60.2,Fail,15,6
200502798,19,M,Beirut,Lebanon,"Rawdah H.Sch., Beirut",Yes,1150.0,529.0,43.33,Fail,12,0
200502529,19,M,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1040.0,552.0,55.0,Fail,12,6
200502494,19,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1170.0,0.0,60.0,Fail,15,9
200501756,19,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1040.0,572.0,47.2,Fail,15,3
200500961,18,M,Beirut,Lebanon,Lycee F. L. A. De Lamartine,Yes,1180.0,0.0,84.2,Pass,15,15
200501999,21,M,Mount Lebanon,Lebanon,"College Elysee, Hazmieh",Yes,1050.0,478.0,74.5,Pass,6,3
200502487,20,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1040.0,0.0,65.0,Fail,15,12
200501239,20,M,Mount Lebanon,Lebanon,"Col.Des Srs.Du Rosaire,Montaza",Yes,970.0,402.0,75.0,Pass,0,0
200500953,19,M,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1040.0,512.0,48.0,Fail,12,3
200503446,18,M,Mount Lebanon,Lebanon,"Mustapha H.Sch,Haret H.",Yes,1040.0,507.0,80.8,Pass,9,9
200503792,18,M,South Lebanon,Lebanon,"Ecole Elissa, Ksaybe",Yes,880.0,437.0,65.6,Fail,6,6
200503847,19,M,Beirut,Lebanon,Evangelical Sc /Baabda,Yes,1010.0,479.0,78.75,Pass,18,18
200503923,20,M,Mount Lebanon,Lebanon,"Lebanese Brothers School, Hada",Yes,1060.0,0.0,64.0,Fail,9,6
200504579,18,M,Mount Lebanon,Lebanon,"St.Anthony,Hammana",Yes,1060.0,0.0,70.25,Pass,12,6
200600028,18,F,Beirut,Lebanon,"Lycee Franco Libanais,Verdun",Yes,1060.0,0.0,90.0,Pass,15,15
200600012,18,F,Mount Lebanon,Lebanon,Jesus & Mary School,Yes,1200.0,0.0,87.4,Pass,15,15
200600089,18,F,Beirut,Lebanon,Lycee F. L. A. De Lamartine,Yes,1140.0,0.0,86.0,Pass,15,15
200600241,17,F,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1010.0,500.0,78.2,Pass,15,15
200600250,18,M,Mount Lebanon,Lebanon,St.Joseph Sch.Cornet Shahwan,Yes,1150.0,0.0,93.5,Pass,15,15
200600266,18,F,Mount Lebanon,Lebanon,Brummana H Sc,Yes,1010.0,584.0,79.2,Pass,15,15
200600358,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1160.0,0.0,81.8,Pass,15,15
200600359,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1140.0,487.0,92.6,Pass,15,15
200600382,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1140.0,0.0,80.25,Pass,18,18
200600498,17,F,Beirut,Lebanon,Beirut Baptist Sch/Mazraa,Yes,940.0,0.0,85.75,Pass,14,14
200600530,18,F,South Lebanon,Lebanon,Al Quala' Secondary School,Yes,1070.0,564.0,77.0,Pass,15,12
200600457,18,F,Beirut,Lebanon,College Notre Dame de Jamhour,Yes,1030.0,519.0,79.25,Pass,15,15
200600740,18,M,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1230.0,0.0,81.8,Pass,18,18
200600412,17,F,Mount Lebanon,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1180.0,0.0,83.6,Pass,9,9
200600404,18,F,Beirut,Lebanon,"Najd National School, Riyadh",Yes,1040.0,534.0,80.0,Pass,15,15
200600711,18,M,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1110.0,0.0,82.6,Pass,18,18
200600793,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1180.0,0.0,86.8,Pass,12,12
200600826,17,F,Beirut,Lebanon,"St.Francois Cappucins, Beirut",Yes,940.0,628.0,76.4,Pass,18,18
200600825,18,F,Mount Lebanon,Lebanon,"Le Lycee National, Bakaata",Yes,1050.0,524.0,91.75,Pass,15,15
200600828,21,F,Beirut,Lebanon,Leb.Rawdah High School,Yes,1040.0,0.0,80.5,Pass,15,12
200600881,17,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1000.0,416.0,78.0,Pass,15,15
200601458,18,M,Mount Lebanon,Lebanon,"College St. Joseph,Antoura",Yes,1130.0,526.0,84.25,Pass,15,15
200601137,18,M,Beirut,Lebanon,"Lycee Nat,Shweifat",Yes,1140.0,621.0,80.2,Pass,15,15
200601204,17,F,Mount Lebanon,Lebanon,"Hariri High School II, Beirut",Yes,1140.0,0.0,80.0,Pass,15,15
200600861,18,F,Beirut,Lebanon,"Col.Prot.Francais, Beirut",Yes,1080.0,467.0,87.2,Pass,6,6
200601906,17,M,Mount Lebanon,Lebanon,Off Sec Sch Majdel Baana,Yes,1130.0,550.0,87.2,Pass,15,15
200601808,17,F,Mount Lebanon,Lebanon,L'Athenee de Beyrouth,Yes,1110.0,0.0,84.0,Pass,15,15
200602558,18,F,Mount Lebanon,Lebanon,"Int'l College, Ras Beirut",Yes,1090.0,0.0,74.5,Pass,12,9
200602568,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1140.0,0.0,79.6,Pass,15,15
200602574,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1000.0,0.0,69.2,Fail,15,15
200602767,18,M,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1250.0,0.0,80.2,Pass,15,15
200602012,18,F,Mount Lebanon,Lebanon,College Notre Dame de Jamhour,Yes,1130.0,0.0,71.75,Pass,15,15
200602375,18,M,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1010.0,467.0,80.8,Pass,12,12
200601631,18,M,Beirut,Lebanon,"GrandLyceeFrancolibanais,bey",Yes,1210.0,0.0,82.25,Pass,15,15
200602383,18,F,Beirut,Lebanon,"Lycee Abdul-Kader, Beirut",Yes,1160.0,0.0,81.0,Pass,18,18
200602898,18,F,Beirut,Lebanon,"Int'l College, Ras Beirut",Yes,1050.0,532.0,85.8,Pass,18,18
